Link,Data,Hora,Liga,Rodada,Home,Away,H_gols_ft,A_gols_ft,H_gols_ht,A_gols_ht,H_posse,A_posse,H_xg,A_xg,H_chutes,A_chutes,H_chutes_alvo,A_chutes_alvo,H_escanteios,A_escanteios,H_faltas,A_faltas,H_amarelos,A_amarelos,H_vermelhos,A_vermelhos,H_ataques,A_ataques,H_ataques_perigosos,A_ataques_perigosos,H_defesas_goleiro,A_defesas_goleiro,H_passes,A_passes,H_acerto_passe,A_acerto_passe,H_passes_decisivos,A_passes_decisivos,H_cruzamentos,A_cruzamentos,H_dribles,A_dribles,H1_chutes_alvo,A1_chutes_alvo,H1_ataques,A1_ataques,H1_ataques_perigosos,A1_ataques_perigosos,H2_chutes_alvo,A2_chutes_alvo,H2_ataques,A2_ataques,H2_ataques_perigosos,A2_ataques_perigosos,Odd_h_open,Odd_d_open,Odd_a_open,Odd_h_close,Odd_d_close,Odd_a_close
https://redscores.com/match/polokwane-city-durban-city/hOBxOugA#1756924,2026-01-25,13:00,Premier League,Rodada 16,Durban City,Polokwane City,1,0,1,0,51.0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/magesi-marumo-gallants-fc/sJcxURt#1499339,05/24/25,10:00,Premier League,,Magesi,Marumo Gallants FC,1,1,1,1,43.0,57.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-magesi/uUxsJc#1499457,10/30/24,14:30,Premier League,,Magesi,Kaizer Chiefs,2,2,2,2,24.0,76.0,0.24,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/marumo-gallants-fc-siwelele/URtxYqGA#1756997,2026-04-18,10:00,Premier League,Rodada 25,Marumo Gallants FC,Siwelele,0,0,0,0,56.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/polokwane-city-siwelele/hOBxYqGA#1756817,2025-08-19,14:30,Premier League,Rodada 3,Siwelele,Polokwane City,0,1,0,1,61.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/chippa-united-richards-bay/CTBxq0R#1499424,03/01/25,15:00,Premier League,,Richards Bay,Chippa United,0,0,0,0,52.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/richards-bay-siwelele/q0RxYqGA#1756841,2025-08-29,14:30,Premier League,Rodada 5,Siwelele,Richards Bay,0,0,0,0,59.0,41.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/orlando-pirates-magesi/IUbxsJc#1499532,12/29/24,10:30,Premier League,,Magesi,Orlando Pirates,0,1,0,1,38.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-chippa-united/J2AxCTB#1757000,2026-04-25,10:00,Premier League,Rodada 26,AmaZulu,Chippa United,5,1,5,1,41.0,59.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/richards-bay-marumo-gallants-fc/q0RxURt#1499526,02/04/25,14:30,Premier League,,Richards Bay,Marumo Gallants FC,2,1,2,1,39.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/chippa-united-magesi/CTBxsJc#1756964,2026-03-14,10:30,Premier League,Rodada 21,Magesi,Chippa United,2,2,2,2,46.0,54.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-sekhukhune-united/J2AxKTdA#1499510,02/19/25,14:30,Premier League,,Sekhukhune United,AmaZulu,4,2,4,2,43.0,57.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-orlando-pirates/uUxIUb#1499369,05/03/25,10:30,Premier League,,Kaizer Chiefs,Orlando Pirates,1,2,1,2,56.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-orlando-pirates/J2AxIUb#1756859,2026-02-03,14:30,Premier League,Rodada 7,AmaZulu,Orlando Pirates,0,2,0,2,37.0,63.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/stellenbosch-amazulu/2ZxJ2A#1756948,2026-02-27,14:30,Premier League,Rodada 19,Stellenbosch,AmaZulu,1,0,1,0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/golden-arrows-marumo-gallants-fc/pMxURt#1499374,04/19/25,10:00,Premier League,,Marumo Gallants FC,Golden Arrows,1,1,1,1,45.0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/magesi-richards-bay/sJcxq0R#1499448,01/31/25,14:30,Premier League,,Richards Bay,Magesi,0,0,0,0,53.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/golden-arrows-magesi/pMxsJc#1499402,03/15/25,10:30,Premier League,,Magesi,Golden Arrows,1,0,1,0,33.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-amazulu/uUxJ2A#1756871,2025-10-01,14:30,Premier League,Rodada 9,Kaizer Chiefs,AmaZulu,1,1,1,1,67.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/orlando-pirates-siwelele/IUbxYqGA#1756864,2025-09-23,14:30,Premier League,Rodada 8,Siwelele,Orlando Pirates,0,1,0,1,37.0,63.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/mamelodi-sundowns-marumo-gallants-fc/WzAxURt#1499438,02/19/25,14:30,Premier League,,Marumo Gallants FC,Mamelodi Sundowns,1,3,1,3,32.0,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-ts-galaxy/uUxjoaA#1764081,2025-12-07,10:30,Premier League,Rodada 7,TS Galaxy,Kaizer Chiefs,0,0,0,0,44.0,56.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-polokwane-city/uUxhOB#1756994,2026-04-18,12:30,Premier League,Rodada 25,Polokwane City,Kaizer Chiefs,0,0,0,0,45.0,55.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/mamelodi-sundowns-magesi/WzAxsJc#1499468,01/22/25,14:30,Premier League,,Magesi,Mamelodi Sundowns,1,2,1,2,23.0,77.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/orlando-pirates-richards-bay/IUbxq0R#1756917,2026-03-11,14:30,Premier League,Rodada 15,Orlando Pirates,Richards Bay,2,0,2,0,58.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/orlando-pirates-sekhukhune-united/IUbxKTdA#1499497,02/05/25,14:30,Premier League,,Sekhukhune United,Orlando Pirates,1,2,1,2,49.0,51.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-sekhukhune-united/J2AxKTdA#1499566,01/08/25,14:30,Premier League,,AmaZulu,Sekhukhune United,0,2,0,2,65.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/mamelodi-sundowns-richards-bay/WzAxq0R#1756868,2025-09-27,15:00,Premier League,Rodada 9,Mamelodi Sundowns,Richards Bay,4,1,4,1,73.0,27.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-siwelele/uUxYqGA#1756892,2025-10-22,14:30,Premier League,Rodada 10,Kaizer Chiefs,Siwelele,0,0,0,0,55.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-richards-bay/uUxq0R#1499561,11/27/24,14:30,Premier League,,Kaizer Chiefs,Richards Bay,2,1,2,1,52.0,48.0,1.91,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-magesi/uUxsJc#1756906,2026-04-15,14:30,Premier League,Rodada 13,Magesi,Kaizer Chiefs,1,4,1,4,43.0,57.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/golden-arrows-mamelodi-sundowns/pMxWzA#1499423,03/05/25,14:30,Premier League,,Golden Arrows,Mamelodi Sundowns,1,1,1,1,33.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/golden-arrows-chippa-united/pMxCTB#1499385,04/05/25,10:00,Premier League,,Golden Arrows,Chippa United,0,0,0,0,69.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/golden-arrows-polokwane-city/pMxhOB#1499488,12/28/24,10:30,Premier League,,Golden Arrows,Polokwane City,0,0,0,0,58.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/ts-galaxy-sekhukhune-united/joaAxKTdA#1499366,04/27/25,10:00,Premier League,,TS Galaxy,Sekhukhune United,1,1,1,1,49.0,51.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-durban-city/J2AxOugA#1756883,2025-10-18,10:30,Premier League,Rodada 10,AmaZulu,Durban City,1,0,1,0,43.0,57.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-stellenbosch/uUx2Z#1499511,02/07/25,14:30,Premier League,,Stellenbosch,Kaizer Chiefs,0,1,0,1,51.0,49.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/mamelodi-sundowns-ts-galaxy/WzAxjoaA#1756853,2025-11-05,14:30,Premier League,Rodada 12,Mamelodi Sundowns,TS Galaxy,1,0,1,0,77.0,23.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-sekhukhune-united/J2AxKTdA#1756842,2025-08-27,14:30,Premier League,Rodada 4,Sekhukhune United,AmaZulu,1,1,1,1,71.0,29.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/golden-arrows-mamelodi-sundowns/pMxWzA#1756830,2025-09-24,10:00,Premier League,Rodada 8,Golden Arrows,Mamelodi Sundowns,1,0,1,0,27.0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/chippa-united-magesi/CTBxsJc#1756885,2025-11-04,14:30,Premier League,Rodada 12,Chippa United,Magesi,0,0,0,0,58.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/golden-arrows-magesi/pMxsJc#1756829,2025-08-27,14:30,Premier League,Rodada 4,Golden Arrows,Magesi,2,1,2,1,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-ts-galaxy/J2AxjoaA#1499489,12/07/24,10:30,Premier League,,TS Galaxy,AmaZulu,1,0,1,0,37.0,63.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/supersport-united-golden-arrows/RgxpM#1499433,10/30/24,14:30,Premier League,,Golden Arrows,SuperSport United,0,0,0,0,55.0,45.0,0.67,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/golden-arrows-polokwane-city/pMxhOB#1756858,2025-09-17,14:30,Premier League,Rodada 6,Polokwane City,Golden Arrows,2,1,2,1,46.0,54.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-orbit-college/uUxvTFA#1756887,2025-11-04,14:30,Premier League,Rodada 12,Kaizer Chiefs,Orbit College,4,1,4,1,59.0,41.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/stellenbosch-sekhukhune-united/2ZxKTdA#1499450,02/01/25,10:30,Premier League,,Stellenbosch,Sekhukhune United,1,1,1,1,72.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-richards-bay/J2Axq0R#1756931,2026-03-14,13:00,Premier League,Rodada 21,AmaZulu,Richards Bay,2,1,2,1,46.0,54.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/cape-town-city-orlando-pirates/ZXxIUb#1499513,02/22/25,10:30,Premier League,,Orlando Pirates,Cape Town City,2,1,2,1,70.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/stellenbosch-mamelodi-sundowns/2ZxWzA#1756846,2025-08-30,10:00,Premier League,Rodada 5,Stellenbosch,Mamelodi Sundowns,0,1,0,1,33.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/mamelodi-sundowns-magesi/WzAxsJc#1499355,05/18/25,12:30,Premier League,,Mamelodi Sundowns,Magesi,2,0,2,0,81.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/mamelodi-sundowns-amazulu/WzAxJ2A#1756939,2026-02-24,14:30,Premier League,Rodada 18,AmaZulu,Mamelodi Sundowns,0,1,0,1,25.0,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/sekhukhune-united-orbit-college/KTdAxvTFA#1756832,2025-08-19,14:30,Premier League,Rodada 3,Orbit College,Sekhukhune United,0,3,0,3,34.0,66.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/cape-town-city-polokwane-city/ZXxhOB#1499357,05/17/25,10:00,Premier League,,Polokwane City,Cape Town City,0,2,0,2,55.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/orlando-pirates-marumo-gallants-fc/IUbxURt#1499506,03/01/25,12:45,Premier League,,Marumo Gallants FC,Orlando Pirates,2,0,2,0,28.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/amazulu-ts-galaxy/J2AxjoaA#1756867,2025-09-24,14:30,Premier League,Rodada 8,TS Galaxy,AmaZulu,3,1,3,1,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/marumo-gallants-fc-sekhukhune-united/URtxKTdA#1756907,2025-11-22,13:00,Premier League,Rodada 13,Marumo Gallants FC,Sekhukhune United,1,1,1,1,52.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/magesi-sekhukhune-united/sJcxKTdA#1756905,2025-12-03,14:30,Premier League,Rodada 15,Magesi,Sekhukhune United,0,1,0,1,61.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-orlando-pirates/uUxIUb#1761284,2026-04-26,10:45,Premier League,Rodada 26,Orlando Pirates,Kaizer Chiefs,1,1,1,1,58.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/supersport-united-golden-arrows/RgxpM#1499435,05/29/25,07:00,Premier League,,SuperSport United,Golden Arrows,1,1,1,1,31.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-chippa-united/uUxCTB#1499434,12/29/24,12:45,Premier League,,Kaizer Chiefs,Chippa United,1,0,1,0,62.0,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/mamelodi-sundowns-magesi/WzAxsJc#1756836,2025-08-20,14:30,Premier League,Rodada 3,Magesi,Mamelodi Sundowns,0,2,0,2,30.0,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/kaizer-chiefs-orlando-pirates/uUxIUb#1756953,2026-02-28,10:30,Premier League,Rodada 19,Kaizer Chiefs,Orlando Pirates,0,3,0,3,59.0,41.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/chippa-united-marumo-gallants-fc/CTBxURt#1756962,2026-03-04,14:30,Premier League,Rodada 20,Chippa United,Marumo Gallants FC,1,3,1,3,67.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/cape-town-city-sekhukhune-united/ZXxKTdA#1499567,12/07/24,15:00,Premier League,,Sekhukhune United,Cape Town City,1,0,1,0,40.0,60.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
https://redscores.com/match/supersport-united-richards-bay/Rgxq0R#1499340,05/24/25,10:00,Premier League,,SuperSport United,Richards Bay,0,2,0,2,49.0,51.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
